Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,DES_CLAV,RANGO_MA,MUESTRA,ESTADO,LONG_,LAT,TIPO_ROCA,ROCA,METODO,MINERAL,EDAD_MA,ERROR,TIPO_EDAD,HEREDADOS,REFERENCIA,UNIDAD,LOC_TIPO,OBSERVA,PDF,CARTA50,CARTA250,TABLACRONO
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,"156",Jalisco,-102.046206,20.481756,Volcánica,Basalto,K-Ar,Plagioclasa,"21",1,Edad de enfriamiento,,"Solé et al., 2007",,,,,LA PIEDAD  DE CABADAS F13-D79,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,140 A,Jalisco,-103.030121,20.531471,Volcánica,Toba andesítica,K-Ar,Plagioclasa,"25",1,Edad de enfriamiento,,"Solé et al., 2007",,,,,GUADALAJARA ESTE F13-D66,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Jurásico Inferior-Toarciano,174.1 - 182.7,Pc-8,Nuevo León,-100.5347,25.610944,Sedimentaria,Arenisca,U-Pb,Circones detríticos,"177",0,Edad de máximo depósito,"200, 248, 254, 289, 306, 411, 467, 1058","Ocampo-Díaz et al., 2014",Fm. La Casita,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,GARZA GARCIA G14-C25,MONTERREY G14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Jurásico Inferior-Toarciano,174.1 - 182.7,Sc-12,Nuevo León,-100.562819,25.503131,Sedimentaria,Arenisca,U-Pb,Circones detríticos,"181",0,Edad de máximo depósito,"204, 241, 247, 254, 271, 305, 407, 946, 1024","Ocampo-Díaz et al., 2014",Fm. La Casita,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,GARZA GARCIA G14-C25,MONTERREY G14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Maastrichtiano,66 - 72.1,05DEL01,Nuevo León,-100.815,25.939881,Sedimentaria,Arenisca,U-Pb,Circones detríticos,"70.5",0.5,Edad máxima de depósito,,"Lawton et al., 2009",Fm. Muerto (base),,Cuenca La Popa,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,PAREDON G14-C14,MONTERREY G14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,05DEL07,Nuevo León,-100.701533,25.992735,Sedimentaria,Arenisca,U-Pb,Circones detríticos,"45",2,Edad de máximo depósito,,"Lawton et al., 2009",Fm. Viento (cima),,Cuenca La Popa,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,PAREDON G14-C14,MONTERREY G14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,"152",Sinaloa,-106.132721,23.985551,Plutónica,Cuarzodiorita,K-Ar,Biotita,"51.3",0.6,Edad de enfriamiento,,"Henry et al., 2003",,El Guayabito,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JUAN F13-A16,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,HP-2,Sinaloa,-106.547717,23.939092,Plutónica,Granodiorita,K-Ar,Biotita,"51.7",0.6,Edad de enfriamiento,,"Henry et al., 2003",,San Ignacio,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN IGNACIO F13-A15,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,HP-11,Sinaloa,-106.366761,23.912098,Plutónica,Granodiorita,K-Ar,Biotita,"61",0.7,Edad de enfriamiento,,"Henry et al., 2003",Granodiorita San Ignacio,,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN IGNACIO F13-A15,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Carbonífero-Mississippiano,323.2 - 358.9,SFO-28,Sinaloa,-108.61024917,26.28704889,Sedimentaria,Cuarzoarenita,U-Pb,Zircón,"331",11,Edad máxima de depósito,"1176, 1065, 640, 588, 519, 492 Ma","Vega-Granillo et al., 2020",Fm. Río Fuerte,,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,EL FUERTE G12-B78,HUATABAMPO G12-6,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,SD-106,Sinaloa,-106.13733333,23.99200833,Volcánica,Lava riolítica porfiríca,U-Pb,Zircón,"29",0.54,Edad de cristalización,,"Montoya-Lopera et al., 2020",Supergrupo Volcánico Superior,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JUAN F13-A16,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,HP-13,Sinaloa,-106.283059,23.879583,Plutónica,Granodiorita,K-Ar,Biotita,"61.3",0.7,Edad de enfriamiento,,"Henry et al., 2003",,El Capule,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JUAN F13-A16,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,HP-13,Sinaloa,-106.283059,23.879583,Plutónica,Granodiorita,K-Ar,Hornblenda,"62",1.4,Edad de enfriamiento,,"Henry et al., 2003",,El Capule,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN JUAN F13-A16,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,HS-13,Sinaloa,-106.450894,23.853414,Plutónica,Granodiorita,K-Ar,Biotita,"62.9",0.7,Edad de enfriamiento,,"Henry et al., 2003",Granodiorita El Carmen,Carretera San Ignacio,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN IGNACIO F13-A15,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cámbrico,485.4 - 541,SMLM,Puebla,-98.328896,18.517503,Plutónica,Granito,U-Pb,Circón,"492",12,Edad de emplazamiento,,"Keppie et al., 2010",Unidad Las Minas,,,,COATZINGO E14-B63,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Ordovícico Inferior,470 - 485.4,ORG-6,Puebla,-98.232785,18.45028,Metamórfica,Metapsamita,U-Pb,Circones detríticos,"481",3,Edad máxima de depósito,,"Keppie et al., 2012",Suite Piaxtla,El Organal,,,TEHUITZINGO E14-B73,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Ordovícico Inferior,470 - 485.4,Ix 54,Puebla,-98.737508,18.036947,Metamórfica,Meta-psamita,U-Pb,Circones detríticos,"473",16,Edad máxima de depósito,,Ramos-Arias y Keppie 2011,Unidad Cuatlaxtecoma,"~3.7 km al NE del
poblado de Tlanipatla",,,TEMALAC E14-B81,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Jurásico Inferior-Sinemuriano,190.8 - 199.3,VJ-R1,Durango,-103.58309167,25.35065,Volcánica,Riolita,Ar-Ar,Plagioclasa,"195.3",5.5,Edad de enfriamiento,,"Bartolini, 1998 (en Bartolini et al., 2003)",Fm. Nazas,Villa Juárez,Coordenadas estimadas,,LA LOMA G13-D34,TORREON G13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Ordovícico Inferior,470 - 485.4,LM1,Puebla,-98.325008,18.526114,Plutónica,Leucogranito,U-Pb,Circón,473 +32/-24,0,Edad de emplazamiento,,"Keppie et al., 2010",Unidad Las Minas,,,,COATZINGO E14-B63,CUERNAVACA E14-5,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,UAKA-74-74,Durango,-103.65,25.7166667,Plutónica,Granito,K-Ar,Biotita,"30.4",0.7,Edad de enfriamiento,,"Clark et al., 1979",,,Coordenadas estimadas,,TORREON G13-9,TORREON G13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Campaniano,72.1 - 83.6,LI-51-85,Durango,-103.5925,25.4772222,Volcánica,Toba andesítica,K-Ar,Roca total,"80.00",4,Edad de enfriamiento,,"López-Infazón, 1986",Fm. Nazas,,Coordenadas estimadas,,CIUDAD JUAREZ G13-D35,TORREON G13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Maastrichtiano,66 - 72.1,LI-105-85,Durango,-103.5925,25.4772222,Volcánica,Latita,K-Ar,Plagioclasa,"72.00",4,Edad de enfriamiento,,"López-Infazón, 1986",Fm. Nazas,,Coordenadas estimadas,,CIUDAD JUAREZ G13-D35,TORREON G13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Plioceno,2.58 - 5.333,55-30,Jalisco,-103.420297,20.942555,Volcánica,Riolita,K-Ar,Anortoclasa,"5.19",0.06,,,"Gilbert et al., 1985",,,,,SAN FRANCISCO TESITAN F13-D55,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,KA 4289,Jalisco,-103.030394,20.710583,Volcánica,Ignimbrita,K-Ar,ND,"7.7",0.2,,,"Gilbert et al., 1985",,Guadalajara - Arandas,Metodo estimado,,GUADALAJARA ESTE F13-D66,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,ND,Jalisco,-103.867078,20.900572,Volcánica,Obsidiana,K-Ar,Anortoclasa,"0.55",0.4,,,"Harris y Carmichael, 1984",W de la Faja Volcánica Trans-Mexicana,Región Tequila,,,TEQUILA F13-D54,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,*,Jalisco,-103.83041,20.780578,Volcánica,Andesita,K-Ar,Roca total,"0.21",0.01,,,"Harris, 1986",,Volcán Tequila,,,TEQUILA F13-D54,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Plioceno,2.58 - 5.333,KA 3046,Jalisco,-103.270399,20.780579,Volcánica,Ignimbrita,K-Ar,Sanidino,"4.71",0.07,,,"Gilbert et al., 1985",,San Gaspar,,,CUQUIO F13-D56,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,"1331",Jalisco,-102.310379,20.700585,Volcánica,Andesita,K-Ar,Roca total,"10.2",0.1,,,"Hasenaka et al., 1994",,La Ordeña,,,JESUS  MARIA F13-D69,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,KI-03-03,Sonora,-111.997594,28.912421,Plutónica,Granito,Ar-Ar,Feldespato K,~60 - 62.8,0,Edad de enfriamiento,,"Ramos-Velázquez et al., 2008",Granito Rancho Nuevo,Kino Nuevo-Punta Chueca,Fusion total,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,BAHIA KINO H12-C57,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Campaniano,72.1 - 83.6,KI-03-15,Sonora,-111.943181,28.945629,Plutónica,Granodiorita,Ar-Ar,Biotita,"73.61",0.12,Edad de enfriamiento,,"Ramos-Velázquez et al., 2008",Granodiorita Kino,Kino Nuevo-Punta Chueca,Fusion total,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,BAHIA KINO H12-C57,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,05DEL04,Nuevo León,-100.807599,25.980804,Sedimentaria,Arenisca,U-Pb,Circones detríticos,"61",1,Edad de máximo depósito,,"Lawton et al., 2009","Fm. Potrerillos (Miembro superior, base)",,Cuenca La Popa,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaNLTampsSLPHgo.pdf,PAREDON G14-C14,MONTERREY G14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Jurásico Superior-Titoniano,145 - 152.1,Sample 7,Guanajuato,-101.5,21,Volcánica,,U-Pb,Zircón,"146.1",1.1,,,"Mortensen et al., 2008",Depósito El Gordo,,Coordenadas estimadas,,NUEVO VALLE DE MORENO F14-C42,GUANAJUATO F14-7,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,ICO  167,Guanajuato,-101.170355,20.890578,Plutónica,Tonalita,K-Ar,Biotita,"31",3,,,"IMP, no publicado",,La Palma,,,ALDAMA F14-C53,QUERETARO F14-10,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,GTO 6,Guanajuato,-100.700345,20.860581,Volcánica,Basalto,Ar-Ar,Matriz,"12.7",0.3,,,"Cerca-Martínez, 1998",,Mesa de San José de Allende,,,SAN MIGUEL DE ALLENDE F14-C54,QUERETARO F14-10,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,MREND4,Puebla,-98.280292,19.887299,ND,ND,K-Ar,ND,"1.36",0.04,Edad de enfriamiento,,"De la Cruz y Castillo, 1986",Domo Tres Cabezas,,,,CHIGNAUAPAN E14-B13,CIUDAD DE MEXICO E14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AC-111,Puebla,-98.263333,19.9,Volcánica,Riolita,K-Ar,Hornblenda,"1.7",0.4,Edad de enfriamiento,,"López-Hernández, 2009",,,,,CHIGNAUAPAN E14-B13,CIUDAD DE MEXICO E14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AC 111,Puebla,-98.252514,19.900632,Volcánica,Riolita,K-Ar,ND,"1.7",0.4,,,"López-Hernández, 2009",Secuencia Volcánica Acoculco,,,,CHIGNAUAPAN E14-B13,CIUDAD DE MEXICO E14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cuaternario-Pleistoceno,0.0117 - 2.58,AC-122,Puebla,-98.061667,19.846667,Volcánica,Basalto andesítico,K-Ar,Matriz,"0.2",0.4,,,"López-Hernández, 2009",,Michac,,,CHIGNAUAPAN E14-B13,CIUDAD DE MEXICO E14-2,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Cretácico Superior-Campaniano,72.1 - 83.6,HS-13,Sinaloa,-106.450894,23.853414,Plutónica,Granodiorita,K-Ar,Hornblenda,"74.7",1.7,Edad de enfriamiento,,"Henry et al., 2003",Granodiorita El Carmen,Carretera San Ignacio,Coordenadas estimadas,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaBCSSinNay.pdf,SAN IGNACIO F13-A15,MAZATLAN F13-1,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,H-113,Oaxaca,-96.150007,15.783302,Plutónica,Granodiorita,Rb-Sr,Biotita-Roca total,"25.8",0.5,Edad de enfriamiento,,"Schaaf et al., 1995",,,,,SANTA MARIA HUATULCO OAXACA D14-B19,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,H113,Oaxaca,-96.150007,15.783335,Plutónica,Granito,Rb-Sr,Biotita-Roca total,"25",0.5,Edad de enfriamiento,,"Solís-Pichardo (en Morán-Zenteno et al., 2000)",,,,,SANTA MARIA HUATULCO OAXACA D14-B19,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,H247,Oaxaca,-96.116674,15.766669,Plutónica,Granito,Rb-Sr,Biotita-Roca total,"26.7",0.5,Edad de enfriamiento,,"Solís-Pichardo (en Morán-Zenteno et al., 2000)",,,,,SANTA MARIA HUATULCO OAXACA D14-B19,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Triásico Superior,201.3 - 237,Xo-73.,Oaxaca,-96.47875833,15.7161583,Metamórfica,Esquisto de Bt-Sil,U-Pb,Zircones detríticos,"228",0,Edad máxima de depósito,"1743 ± 47; 37 ± 3.6; 528; 484; 445; 408; 365; 322; 277; 255","Talavera-Mendoza et al., 2013",,Pochutla-Puerto Ángel,Edad de depósito del protolito,,SAN PEDRO POCHUTLA D14-B28,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neoproterozoico,541 - 1000,ML39/Ef30,Oaxaca,-96.496396,15.863335,Metamórfica,Gneiss,U-Pb,Circón,"784.6",1.1,Edad de cristalización,,"Herrmann et al., 1994",,,,,SAN JOSE CHACALAPA D14-B18,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neoproterozoico,541 - 1000,OAX001,Oaxaca,-96.46084,15.77778,Metamórfica,Metagranito,U-Pb,Circón,"988",5,Edad de metamorfismo (facies de granulita),,"Keppie et al., 2001",Complejo Oaxaqueño,"A ~5.7 km al norte de Pochutla, sobre la carreterea Puerto Angel-Oaxaca",Coordenadas estimadas,,SAN JOSE CHACALAPA D14-B18,PUERTO ESCONDIDO D14-3,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M28,Sonora,-110.802251,28.238558,Volcánica,Basalto,K-Ar,Roca total,"10.3",0.3,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Unidad Las Trincheras,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,JOSE MA. MORELOS Y PAVON H12-D81,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M-54,Sonora,-110.793639,28.036547,Volcánica,Riolita perlítica,K-Ar,Plagioclasa,"11.4",0.3,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Unidad La Ventana,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,JOSE MA. MORELOS Y PAVON H12-D81,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M56,Sonora,-110.840504,28.133562,Volcánica,Riolita,K-Ar,Plagioclasa,"11.8",0.9,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Unidad La Ventana,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,JOSE MA. MORELOS Y PAVON H12-D81,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,M06,Sonora,-110.74525,28.282057,Volcánica,Riolita,K-Ar,Feldespato K,"11.8",0.3,Edad de enfriamiento,,"Mora-Álvarez y McDowell, 2000",Unidad La Ventana,Sierra Santa Úrsula,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,ORTIZ H12-D71,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Paleoceno,56 - 66,LI-105A-85,Durango,-103.5925,25.4772222,Volcánica,Cuarzolatita,K-Ar,Plagioclasa,"64.00",3.2,Edad de enfriamiento,,"López-Infazón, 1986",Fm. Nazas,Sierra Villa Juárez,Coordenadas estimadas,,CIUDAD JUAREZ G13-D35,TORREON G13-9,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,159 A,Jalisco,-102.057318,20.498145,Volcánica,Toba andesítica,K-Ar,Roca total,"12.5",1,Edad de enfriamiento,,"Solé et al., 2007",,,,,LA PIEDAD  DE CABADAS F13-D79,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,C85,Jalisco,-103.583737,20.083946,Volcánica,Andesita Hb,K-Ar,Hornblenda,"5.41",0.3,,,"Allan, 1986",Faja Volcánica Trans-Mexicana,E de Lago Sayula,Flujo de lava sobre granodiorita,,ZACOALCO DE TORRES F13-D85,GUADALAJARA  F13-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,KI-03-15,Sonora,-111.943181,28.945629,Plutónica,Granodiorita,FT,Apatito,"25",2,Edad de cristalización,,"Ramos-Velázquez, 2011",,,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,BAHIA KINO H12-C57,SIERRA LIBRE H12-11,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Eoceno,33.9 - 56,CH-26,Sonora,-109.675698,28.390208,Veta,Veta Qtz+Py+Mo,Re-Os,Molibdenita,"55.7",0.3,Edad de mineralización,,"Barra et al., 2005",,,Depósito: Pórfido de Cu-Mo Cuatro Hermanos. Vetillas en andesita,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SUAQUI GRANDE H12-D74,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,UAKA-80017,Sonora,-109.315553,28.213565,Volcánica,Basalto andesítico,K-Ar,Matriz volcánica,"16.3",0.4,Edad de cristalización,,"Bartolini et al., 1994",Fm. Baucarit,3 Km de Palmarito,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,NURI H12-D86,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,UAKA-81038,Sonora,-109.300554,28.383559,Volcánica,Andesita porfídica,K-Ar,Hornblenda,"17.2",0.4,Edad de enfriamiento,,"Bartolini et al., 1994",Fm. Baucarit,NW de Tepoca,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SANTA ROSA H12-D76,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Neógeno-Mioceno,5.333 - 23.03,UAKA-80016,Sonora,-109.220552,28.336894,Volcánica,Basalto andesítico,K-Ar,Matriz volcánica,"19.5",0.5,Edad de cristalización,,"Bartolini et al., 1994",Fm. Baucarit,N de Bahía de Kino,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SANTA ROSA H12-D76,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
,,,,,,"-1","0","-1",,,Paleógeno-Oligoceno,23.03 - 33.9,UAKA-80014,Sonora,-109.042215,28.328562,Volcánica,Basalto andesítico,K-Ar,Matriz volcánica,"27",0.6,Edad de cristalización,,"Bartolini et al., 1994",,Norte del cerro El Bajío,,https://portal.sgm.gob.mx/GeoInfoMex_EdadesIso/PDF/CartaGeocronologicaSonBC.pdf,SANTA ROSA H12-D76,TECORIPA H12-12,http://www.stratigraphy.org/ICSchart/ChronostratChart2017-02SpanishAmer.jpg
